timestamp,BTC/USDT,ETH/USDT,XRP/USDT,SOL/USDT,MATIC/USDT
2024-07-13,9123161.877167054,489401.2855976867,81.00879296417236,21866.36431732178,81.84091676483155
2024-07-14,9368775.54469162,500057.0931561279,80.2074885635376,22753.9630380249,81.79468766479494
2024-07-15,9973795.809480896,536779.9492552185,82.78090846557618,24559.979879455565,84.53761426696776
2024-07-16,10023083.73496994,530730.1010304261,89.26839217071534,24751.060159606935,83.67467106628419
2024-07-17,9875767.00285324,521934.2442634583,96.46472207641601,23962.083518981934,83.13533156585693
2024-07-18,9860346.516051024,528013.3709182739,87.78906096954346,24535.324359436036,79.62191996307374
2024-07-19,10272106.028137207,539883.462837677,88.34381016998292,26062.42563064575,82.16452046508789
2024-07-20,10346066.424315797,542036.1979293823,91.48738897247314,26751.239221191405,83.41270616607666
2024-07-21,10504074.406300964,544874.6646716308,92.21164487304688,28429.355552520752,84.49138516693115
2024-07-22,10406480.153213652,530032.041619873,93.69097607421875,27567.95332183838,81.7484585647583
2024-07-23,10160541.341018828,536644.3438951111,92.07295757293701,26663.403931121826,82.08747196502685
2024-07-24,10074245.479980469,514038.31397720333,95.21653637542725,27438.51184173584,79.66814906311035
2024-07-25,10139574.90318222,489331.9419476318,92.39656127319336,26481.56947097778,76.63243816070558
2024-07-26,10464417.543319551,504607.5775697327,92.98212987365723,28208.99684234619,79.3137259628296
2024-07-27,10462646.968788147,500662.6943666077,91.78017327270508,28341.52026245117,79.68355876312256
2024-07-28,10517101.766691284,503921.84591918945,92.64311647338866,28492.535322570802,78.37373426208497
2024-07-29,10291320.383082429,511241.4534249878,92.75098437347413,28133.489312286376,78.62028946228027
2024-07-30,10199372.24407959,505316.4237702942,96.72668697662354,27608.018541870115,77.86521416168212
2024-07-31,9958980.92388916,498155.53617462155,96.0024310760498,26459.995890960694,76.38588296051024
2024-08-01,10070858.427917786,493634.33019104006,91.90345087280274,25791.21491043091,75.78490466003419
2024-08-02,9476708.165517122,460689.93253494264,86.40218796844482,23541.398708648685,72.11739605712891
2024-08-03,9353378.172439422,447442.21343444823,85.64711266784667,21961.904457397464,70.06790595550537
2024-08-04,8962435.624099731,414354.50556823733,80.56191166381836,21316.23802688599,64.96729525146483
2024-08-05,8324136.571164093,372851.5605253601,75.33802335968018,19998.708675842285,59.23488684692383
2024-08-06,8632823.681808624,379283.5693104553,78.00390146179198,22251.606817626955,62.85616634979248
2024-08-07,8496008.660250245,361018.4518859864,92.4890194732666,22308.622707672122,60.40602404785157
2024-08-08,9505626.008560028,413365.2028274536,95.01621027526856,25137.84362991333,66.52367495269775
2024-08-09,9374951.752456512,400464.2019772339,89.45330857086182,24082.279179077148,64.99811465148926
2024-08-10,9388130.127906952,402180.8425585938,90.00805777130127,23732.47898880005,65.69155115203857
2024-08-11,9047433.988397064,393776.39217193605,85.18482166748046,21815.512307281493,62.10109104919434
2024-08-12,9145139.191324463,419498.26343231206,87.58873486938477,22542.850147857665,65.69155115203857
2024-08-13,9336298.060945893,416437.89700988773,88.91396907043456,22598.325067901613,65.04434375152587
2024-08-14,9042934.3559935,410121.460974884,87.63496396942138,22145.279887542725,65.3063086517334
2024-08-15,8866904.729844054,396012.33964370727,86.40218796844482,21971.150277404788,61.82371644897461
2024-08-16,9072399.24338684,399531.91512649535,86.87988866882324,21425.646896972656,62.25518804931641
2024-08-17,9167537.190292206,402888.1477891541,87.29595056915284,21870.98722732544,63.25681855010986
2024-08-18,9003479.360082245,402524.478868866,86.7720207687378,21946.49475738525,63.42632525024415
2024-08-19,9159294.541755676,406255.1672418213,92.22705457305909,22234.656147613525,66.27711975250244
2024-08-20,9093849.545803834,396463.843854065,91.48738897247314,21923.380207366947,71.11576555633545
2024-08-21,9423960.762375336,405384.5191911316,92.44279037322998,22003.51064743042,80.91633476409912
2024-08-22,9303735.823850097,404177.9396801758,92.08836727294923,22069.77235748291,81.97960406494141
2024-08-23,9867946.580097046,425689.8808972168,94.13785737457276,23616.906238708496,82.8579569656372
2024-08-24,9886402.777801666,426540.4963378906,94.41523197479249,24758.765009613035,88.00479676971436
2024-08-25,9896109.347839355,423170.39494522096,92.45820007324218,24489.09525939941,80.80846686401367
2024-08-26,9682530.905670166,413055.4678572082,90.5165778717041,24211.72065917969,77.38751346130371
2024-08-27,9155673.262252808,378667.181309967,87.31136026916504,22619.8986479187,71.84002145690918
2024-08-28,9097100.992506409,389608.068318634,87.72742216949463,22182.26316757202,67.2941599533081
2024-08-29,9147045.371215973,389497.11847854615,86.5871043685913,21573.580017089844,65.5220444519043
2024-08-30,9110829.494247284,389249.0223083496,87.32676996917725,21263.845046844483,64.8748370513916
2024-08-31,9087714.944228973,387247.30227676395,87.24972146911621,20857.028966522215,64.6591012512207
2024-09-01,8830044.727414856,373796.17513610836,84.32187846679687,19801.464515686035,61.993223149108886
2024-09-02,9112083.843828278,391099.7272798157,87.48086696929931,20793.84919647217,63.30304765014648
2024-09-03,8858686.736827545,373729.9134260559,85.86284846801759,19653.531395568847,61.29978664855957
2024-09-04,8933141.784376526,377647.0591691589,85.97071636810303,20593.523096313475,58.77259584655762
2024-09-05,8657169.46685791,365026.51485916134,83.89040686645508,19941.692785797117,56.78474454498291
2024-09-06,8315531.794677277,342901.2675816345,80.29994676361085,19269.829865264892,56.384092344665525
2024-09-07,8346026.050031433,350351.8575375366,80.8701056640625,19679.7278855896,56.93884154510498
2024-09-08,8455294.691847991,354007.0383804322,81.59436156463623,20055.724565887453,57.89424294586181
2024-09-09,8790001.080963135,363591.8717880249,83.13533156585693,20815.42277648926,58.89587344665527
2024-09-10,8881533.158065643,368063.7667315674,83.33565766601562,20900.176126556395,58.46440184631348
